valor_transacao,num_tentativas_24h,hora_dia,distancia_ip_km,fraude
8926.83,1,13,6472.0,1
1478.96,9,10,5494.5,0
5673.21,6,15,9518.8,1
1618.78,7,7,2431.7,0
3323.75,7,8,9372.7,0
8516.84,4,10,8574.8,1
4709.46,3,3,7832.3,1
1473.3,8,16,9576.1,1
2322.11,5,20,2640.3,0
6966.8,3,3,4399.2,1
4911.32,2,17,8564.9,0
1023.54,5,1,9086.7,1
2243.9,8,18,4122.8,0
8198.38,3,14,7702.1,1
441.6,2,3,7004.2,0
2422.15,8,6,1778.0,1
6639.9,3,14,7744.9,1
5286.25,2,2,4875.2,1
1888.87,8,6,3279.4,0
5049.01,2,3,5861.9,0
9299.33,8,18,3042.7,0
9153.73,7,10,1084.4,1
3901.02,7,2,1635.5,1
4426.23,2,15,2738.9,0
9823.87,8,19,3680.7,1
2596.59,9,8,7592.6,1
168.28,7,8,5762.0,0
289.0,9,2,998.8,0
2252.6,1,18,961.3,0
2449.29,6,5,7692.1,1
216.15,1,11,7365.4,0
223.94,6,5,1778.3,0
9556.19,2,4,4541.0,0
115.27,9,20,5532.4,0
903.17,4,12,8493.5,0
7308.11,1,12,3040.9,1
6782.47,6,19,5260.3,1
3774.89,9,5,8747.9,1
9958.55,3,4,9867.3,1
1186.47,5,14,5184.3,0
8644.85,4,21,6109.4,0
3062.99,3,12,2993.4,0
4012.04,1,0,1657.2,0
7999.72,8,11,8563.7,0
7274.6,1,16,7077.4,0
896.64,1,18,5333.1,0
4921.42,3,20,3788.2,0
2080.53,4,2,3921.8,0
5384.25,8,10,8983.9,0
7677.72,7,14,5871.1,0
9273.84,8,19,1506.1,0
5852.3,9,7,8238.6,0
8673.55,6,9,2046.4,0
8465.49,4,20,8031.2,0
8347.34,2,22,3181.6,0
2735.99,1,3,8923.9,0
673.54,1,2,4645.2,0
2645.32,9,22,1693.7,0
4931.1,1,2,4438.7,1
8053.94,3,13,81.6,0
6505.89,9,14,4054.0,1
8013.45,1,3,8726.0,1
1653.27,7,16,7850.4,0
1361.12,3,17,9566.9,0
1130.31,3,14,1320.1,0
3073.94,1,7,58.4,0
6344.35,4,13,5040.9,0
4774.58,9,9,4263.0,0
637.77,8,4,620.7,0
686.19,5,4,5171.1,1
767.19,6,5,9217.7,0
5026.47,6,11,2536.4,1
2194.95,2,15,3744.0,0
2195.95,9,18,6554.8,0
7701.74,4,2,7341.1,0
1067.32,2,2,4469.6,0
4825.93,7,20,199.6,0
4983.32,5,4,5721.6,1
3387.98,7,5,3080.8,0
2751.86,9,7,7286.1,0
857.31,1,14,8372.3,0
6679.78,6,1,6194.7,1
3311.35,7,11,1722.6,0
2634.13,4,3,5168.6,0
4770.39,9,6,2875.1,1
6041.99,2,19,235.3,1
4478.98,8,13,2973.9,0
9733.55,1,12,7797.5,0
7880.76,6,3,4971.4,1
4615.36,1,6,5050.6,0
6355.58,8,13,6906.4,1
8929.88,9,1,8370.8,1
5416.48,8,16,1431.9,1
4009.82,4,6,5245.5,1
5435.42,6,16,3553.6,1
7385.84,7,18,4758.2,1
4378.56,8,4,3837.9,0
5427.42,6,4,2775.7,1
5056.37,9,14,7110.8,1
4794.83,5,8,2854.7,1
559.53,4,15,8109.3,0
9217.82,7,10,907.1,1
8209.87,8,5,5572.9,1
1587.95,1,0,1575.2,0
561.27,3,2,3911.3,0
3804.91,8,0,2953.2,0
674.06,3,6,7993.9,0
839.82,4,16,1657.3,0
86.69,6,0,3952.0,1
5080.45,7,17,1392.5,1
2458.67,8,10,1541.7,0
8326.66,8,21,5591.3,0
6472.73,7,20,3987.2,0
5951.39,2,9,9884.5,0
1998.73,3,11,4209.1,0
2718.81,7,16,3514.8,0
1678.67,3,21,258.3,0
1119.93,6,13,2534.6,0
954.92,1,22,9139.5,0
8225.77,1,8,5645.6,0
3239.04,7,3,2267.7,0
1787.26,7,0,4852.5,1
9690.79,8,0,458.0,1
1077.96,4,16,323.7,0
1941.07,8,18,2971.7,0
4061.29,5,20,2944.4,0
4681.31,7,3,5172.0,1
1103.4,8,23,899.6,1
4345.2,9,10,851.9,0
2571.08,4,5,8906.9,0
2020.59,4,14,9165.2,0
2678.24,9,7,1663.2,0
2889.63,8,10,8584.2,1
8462.4,9,11,6941.2,1
6192.84,2,5,3074.4,0
888.97,5,4,421.0,0
735.12,4,17,3946.8,0
7866.54,7,8,7994.1,1
3276.34,5,23,6920.6,1
5707.24,8,4,4102.8,1
7411.59,9,16,4467.5,1
4730.5,1,3,819.7,0
5252.68,9,5,8462.6,1
8050.42,7,19,5987.4,1
6176.03,3,17,6811.8,1
3037.87,5,5,7497.4,1
5836.25,1,13,8687.9,1
8298.12,1,4,150.3,0
895.95,2,16,4054.6,0
3116.7,7,15,7084.7,0
654.21,1,1,5137.8,0
3078.38,8,0,3801.2,1
2671.61,4,7,9357.9,0
9198.41,7,6,3317.6,0
1910.71,9,14,5060.6,1
9888.46,9,23,4545.1,1
8654.92,4,18,8984.2,1
2627.57,7,20,4618.6,0
5275.77,5,9,1339.7,0
9307.66,1,5,7598.0,1
1228.08,5,15,9139.6,0
7574.24,1,5,6853.1,0
3647.81,4,16,965.9,0
4464.2,7,12,240.5,0
8675.91,1,13,1497.7,0
6268.48,6,20,153.7,0
2831.9,2,12,3002.9,0
9111.6,5,5,6334.7,1
5213.89,2,15,7590.0,0
3609.28,5,18,6618.6,0
353.76,9,23,9045.2,1
2105.47,5,20,4149.7,0
7664.98,3,0,4758.5,1
2779.18,7,21,6951.5,0
9721.69,2,5,1020.3,0
1693.09,2,17,7509.3,0
9651.37,2,0,9598.9,0
7311.79,5,10,5815.1,1
4158.37,4,11,7608.2,1
2988.82,6,14,7414.0,1
5758.71,3,1,7586.2,1
9634.22,8,23,1728.0,1
2079.14,4,15,4611.1,1
607.1,3,0,7525.8,0
8755.45,9,2,3374.2,1
8091.25,6,15,375.3,1
738.21,1,17,1119.7,0
8477.71,7,5,5424.1,1
5162.69,4,11,5886.6,1
8209.42,7,11,109.0,1
3385.78,6,8,2742.7,0
3921.38,8,14,6133.0,1
8565.97,9,14,5357.8,1
392.81,7,8,2522.1,0
3582.97,2,5,9487.8,0
2543.95,2,22,5648.8,1
6516.02,4,13,9088.7,0
9437.84,3,8,812.4,0
5406.88,4,23,5995.6,0
6058.18,1,4,3625.6,0
7099.63,9,14,6503.9,1
7729.1,5,0,2427.2,1
8340.63,6,21,211.1,0
4368.96,5,20,4030.6,1
2098.29,7,18,7352.0,0
8049.48,2,1,2759.9,1
7778.91,2,0,246.5,0
9562.94,3,20,5086.0,0
2237.24,3,2,5317.9,0
1321.64,1,23,8861.3,0
7878.04,6,7,5981.8,0
5079.58,5,6,3677.5,1
8172.45,3,2,189.5,0
3345.91,6,9,2265.5,1
7831.7,3,11,9644.8,0
3688.09,8,3,1558.0,0
517.98,8,4,5774.6,0
8696.09,1,7,6658.3,0
2217.93,3,12,2514.0,0
4696.96,2,15,1369.5,0
7834.33,5,11,7527.9,0
8051.57,9,19,5253.5,0
361.93,3,9,1485.7,0
2784.3,4,22,228.8,1
3409.01,9,13,6535.2,0
760.0,4,6,7893.1,0
6013.55,1,6,1450.3,0
7932.07,6,23,5553.8,1
4016.69,7,0,4246.9,1
2729.04,7,17,4657.4,0
253.04,6,11,7100.7,0
4137.25,4,20,2484.9,0
7070.46,2,1,7676.9,1
4689.53,7,5,8199.8,1
7280.17,4,6,1717.8,0
4046.61,2,14,5525.8,0
535.97,5,18,8089.7,1
8615.92,4,3,952.7,0
1065.43,6,10,8554.6,0
3888.81,5,1,9479.0,1
4864.78,8,6,7437.1,0
7366.62,7,16,3287.4,1
1382.98,4,5,6538.2,0
3276.3,3,17,5634.8,1
8066.65,3,10,6104.4,0
3949.57,2,22,2203.0,0
2623.71,3,16,9138.4,0
2398.36,3,16,8618.5,0
5933.22,1,23,9136.5,1
3660.89,7,17,3698.4,0
467.81,1,18,4959.6,0
1051.12,3,7,7919.3,0
6610.09,4,0,9165.2,0
6926.75,1,7,6114.4,0
2373.09,8,12,3309.7,0
6667.85,3,4,8664.0,1
3150.01,6,1,1156.2,0
7046.07,2,18,9649.5,0
2560.41,2,8,3528.2,1
4455.66,7,10,1435.0,1
4309.62,9,8,3722.1,1
7005.39,4,18,2784.1,0
5722.71,1,0,2313.7,0
5101.47,6,12,8679.5,1
9187.12,7,18,5736.7,1
182.33,7,15,7613.7,1
6691.27,4,12,701.7,0
7933.35,8,7,612.3,0
9045.2,3,14,8800.8,1
4097.97,3,11,5205.4,0
3633.07,8,1,89.3,0
4572.94,1,14,8453.2,1
9010.39,9,13,6303.7,1
2873.26,4,13,316.5,0
3103.15,4,2,2129.5,0
5256.49,1,4,6552.9,1
2171.86,4,13,9280.0,0
6169.29,9,16,4269.8,1
5382.06,7,15,9384.0,1
6509.82,8,2,8053.7,1
2139.6,3,6,1628.4,0
6036.58,2,6,2628.4,0
847.57,6,4,8596.8,0
1303.99,8,14,3822.1,0
5296.3,3,1,4714.8,1
4145.25,5,1,2657.4,0
4891.29,4,20,6680.1,1
4310.63,5,0,8098.1,0
9002.87,7,19,4367.4,1
4020.02,5,23,1059.7,1
1350.79,6,23,7835.6,0
9546.06,2,12,19.5,0
2011.47,5,19,44.5,0
5632.46,3,12,8604.0,1
9946.43,9,9,221.9,0
8359.73,6,18,2968.7,0
5175.81,3,22,5079.9,1
8228.85,3,21,3484.7,0
8075.35,7,21,6620.8,1
8030.08,7,9,2471.1,1
3176.28,5,4,6194.7,0
678.82,3,13,1060.3,0
1528.39,6,8,3206.9,0
8564.73,2,2,1448.8,1
5140.45,2,3,9182.2,1
3730.68,8,10,4724.9,0
2631.12,8,22,9519.7,0
1377.29,3,7,2512.4,0
9932.34,3,4,8112.1,1
7540.9,8,16,2190.4,0
7700.05,7,10,9507.6,1
9554.21,1,21,7806.9,0
343.23,5,0,8992.6,1
6470.44,8,16,910.8,0
9646.48,5,22,3313.7,1
3521.74,6,2,8194.1,1
3113.76,1,19,7326.3,1
698.55,7,21,6297.0,0
1302.1,1,4,1318.8,0
996.45,2,2,4156.6,0
2216.66,2,12,763.3,0
8112.53,7,12,2096.8,1
3228.42,1,15,2563.3,0
5047.93,9,9,1762.6,0
3137.76,4,10,2542.3,0
6610.87,1,14,1243.0,0
2056.3,2,4,6606.8,1
1658.79,9,22,3292.5,1
8590.99,6,20,2707.8,1
2905.08,7,21,422.1,0
7910.6,1,0,3577.5,0
8642.62,1,2,3763.4,0
8610.3,3,22,1814.6,0
4793.75,2,2,3324.2,1
5085.48,4,11,8536.4,0
8478.22,5,14,1424.1,1
379.5,3,6,9048.2,0
9858.52,9,20,8690.6,1
1467.72,7,6,2760.8,0
4590.73,2,5,9533.9,0
597.88,3,6,1190.9,0
4402.82,5,15,8470.1,1
3081.68,1,20,3846.5,0
25.3,1,11,182.2,0
9656.14,5,13,20.7,0
9721.94,3,23,917.1,1
7049.85,5,8,7971.8,1
1355.94,7,13,2105.4,0
5995.56,6,4,6419.5,1
6168.18,5,13,918.1,0
6659.37,3,1,6280.1,0
3910.51,7,15,6068.8,1
672.45,1,9,4570.8,1
6828.04,1,14,6843.4,1
7339.32,2,10,2157.8,0
4073.1,5,12,5571.9,1
4323.75,1,3,6055.7,1
1779.76,6,0,621.2,0
7777.3,5,15,6855.1,1
6281.56,9,0,9823.4,1
1881.34,9,9,3973.0,0
1118.13,2,7,8582.8,0
8841.72,5,19,4390.3,1
6448.26,9,11,9846.1,1
6117.12,9,23,9396.9,1
8256.13,9,1,4493.7,1
2861.32,9,17,1666.7,1
7953.21,1,3,9936.5,1
1569.38,6,9,2198.4,0
1471.11,9,3,4764.3,1
8359.16,2,15,1235.2,0
1976.28,1,23,5905.0,1
6761.81,2,0,9115.2,1
1173.07,4,0,707.0,0
1908.41,1,23,8108.3,0
7682.43,1,20,8937.4,0
7071.39,9,17,6024.2,1
4338.08,7,15,945.8,1
1682.02,7,11,2842.6,1
8377.9,3,8,8931.1,1
6821.1,2,17,4499.2,0
909.99,2,3,1615.2,1
8985.19,3,6,3346.3,1
3697.0,6,18,2999.0,1
2809.69,8,6,9818.6,0
1501.4,9,8,8100.0,1
1293.94,1,3,1674.4,0
6104.98,8,20,4053.5,1
5366.52,8,12,1959.8,1
2552.71,3,2,940.5,1
4472.28,6,4,6384.5,1
5490.42,2,17,5588.3,1
790.0,6,14,7763.6,0
1569.93,7,15,6800.1,0
2049.68,5,12,30.9,0
2512.01,2,18,5385.9,0
8817.0,8,7,6439.6,0
1709.85,5,4,8520.9,0
3285.82,9,19,5373.7,1
6919.86,1,3,7582.7,0
3203.82,3,13,9068.9,1
6887.9,1,4,3061.6,0
1329.69,9,9,9585.5,0
2742.65,8,4,3813.7,1
5737.87,2,10,3763.9,0
6344.93,8,13,8296.1,1
836.78,2,5,1476.0,0
4201.31,2,7,7348.3,1
3608.0,6,18,6790.4,1
2768.78,7,10,4121.9,1
108.56,1,21,3750.1,0
8018.81,5,19,2407.3,1
2997.24,8,12,8984.8,1
3943.61,2,20,4609.6,0
7759.11,1,2,4125.8,1
9754.8,7,13,7549.5,0
1547.74,4,16,8720.3,0
1840.8,9,7,9085.2,0
1337.42,3,3,1346.4,0
4227.8,6,22,4054.6,1
2921.26,6,15,264.0,0
3661.36,6,6,5003.4,0
4176.97,4,22,9229.3,0
9920.85,9,7,2792.7,0
3835.15,4,19,276.2,0
4279.41,1,13,3071.9,0
1782.38,2,12,896.8,0
3312.36,1,13,2831.0,0
7697.86,2,7,6945.2,0
1210.42,5,5,2915.0,1
9391.72,6,0,3663.4,0
6802.42,1,17,6169.7,1
150.97,5,5,9655.9,1
7966.58,5,13,652.8,0
3796.22,1,18,7808.3,0
6880.96,5,23,5318.5,1
4132.51,3,15,7575.8,0
4392.53,4,3,9161.6,1
5484.89,6,21,5712.2,1
6155.42,3,0,3318.0,0
281.23,5,3,8387.9,1
107.08,1,10,1623.6,0
5408.22,8,8,1280.0,0
7186.19,4,19,5446.3,0
7089.62,4,22,510.9,0
7898.3,4,16,5388.8,0
6340.1,3,8,9936.3,0
2848.63,3,2,767.5,0
1730.63,4,18,9718.7,1
234.39,4,14,5521.9,0
3472.49,3,7,3736.8,0
8755.56,8,5,3750.7,1
9636.66,5,12,1292.5,0
2812.95,8,21,7636.0,0
4888.38,3,22,9089.2,1
1702.19,6,23,5006.8,1
1406.52,5,2,8825.3,1
1953.32,3,13,8866.4,0
8622.23,1,22,8555.4,1
8954.43,1,23,1309.5,0
8118.34,6,5,5653.8,1
9604.39,9,9,6501.4,1
5046.07,2,22,6689.4,1
8852.83,3,4,6016.2,1
1778.84,7,2,6222.2,1
2245.7,5,7,655.6,0
6522.71,5,22,5003.6,1
6339.92,2,5,8925.1,0
7718.96,1,4,1834.8,0
4797.12,4,7,2175.2,1
7814.04,1,12,8820.8,0
762.39,1,19,4410.0,0
5600.95,4,8,8731.5,0
1909.86,9,17,6322.2,1
9190.86,7,4,9248.8,1
4740.54,5,8,7598.8,1
7733.56,6,15,388.9,0
6209.22,6,9,1403.6,0
5147.09,5,23,929.0,1
2982.64,6,9,8829.4,0
2559.87,4,23,8312.8,1
1170.13,1,18,7326.4,0
6318.49,3,22,6309.5,1
4358.43,2,13,3705.9,0
2415.83,2,3,8765.7,0
4453.06,5,10,4721.5,1
7181.0,6,11,2906.0,1
8138.93,5,15,4029.3,0
3130.62,1,20,8945.0,0
645.79,6,0,1813.2,0
7382.68,5,2,8966.3,1
156.13,5,1,9537.3,1
5554.97,6,8,5506.6,1
8432.19,4,6,9770.9,1
6127.43,9,4,2101.1,0
5771.91,3,20,5158.4,1
6285.99,1,11,528.1,0
9997.41,1,6,281.2,0
4978.22,7,7,5609.8,0
9197.61,8,22,4791.8,0
6668.86,9,9,1325.2,0
497.89,6,15,5988.5,0
5645.88,7,15,9035.4,1
2364.65,8,4,4026.4,1
6505.48,5,1,7004.0,1
2324.57,8,8,1623.6,0
7219.23,2,16,873.9,0
3082.39,2,23,1307.9,1
2245.35,7,19,1994.1,0
1290.97,3,0,7789.6,0
8751.46,1,14,7830.6,1
9125.29,7,17,1597.8,1
8045.71,6,22,5949.0,1
8538.1,4,17,9338.6,0
3885.02,5,19,1649.2,0
8756.98,8,9,9431.2,0
6089.92,6,21,7775.4,1
9437.47,4,21,9764.9,1
5551.02,6,13,443.4,1
6831.92,3,10,9314.6,0
3716.83,8,11,7828.6,0
6354.68,6,1,2792.6,1
7022.19,1,3,8234.0,1
1788.41,8,12,1760.1,0
4762.84,6,14,872.9,0
1964.47,5,19,2654.3,0
8523.01,6,18,9802.3,0
7240.04,2,12,5087.6,1
1662.03,3,4,8213.1,1
7700.68,4,19,4418.6,0
8381.61,7,12,6158.7,1
6114.64,1,19,5671.3,0
3690.58,3,15,1229.2,0
7136.97,6,1,6187.1,1
253.58,8,10,8558.4,1
5603.03,4,1,8302.4,1
5402.45,9,21,1266.4,1
3632.23,3,16,8683.6,0
3207.83,3,8,8488.5,0
315.88,4,8,1421.8,0
9152.85,7,2,6976.4,1
8202.21,7,12,6155.0,1
695.98,4,6,4732.8,1
2841.02,5,10,8543.8,1
1581.22,3,16,3105.4,0
9186.52,5,17,9392.9,1
2864.36,6,1,4710.8,1
8986.01,3,12,5462.4,1
4788.64,4,10,8510.5,0
3183.23,9,23,7165.5,1
451.72,8,18,2345.6,1
3255.24,4,2,3542.3,0
8130.59,3,15,8101.2,0
3356.24,5,18,2298.4,0
6632.95,9,13,3179.9,0
7202.41,6,6,728.5,0
8516.02,8,3,4387.4,0
3787.89,6,14,5117.5,1
4573.21,8,4,9831.3,1
8836.79,1,4,1582.3,0
6209.55,2,2,9090.9,1
2454.52,9,7,5762.1,1
569.78,9,13,5495.5,0
91.53,2,8,519.0,0
403.87,1,16,7994.6,1
7362.35,3,11,3868.7,0
8506.62,3,12,2134.5,0
8914.06,2,17,3266.3,1
9927.6,3,14,873.1,0
6181.12,4,3,9507.9,0
5450.13,2,11,5804.1,0
2627.06,3,5,8337.9,1
3246.85,9,12,6314.1,1
7562.06,6,18,6070.0,1
2585.3,8,3,118.7,1
826.86,5,6,3589.9,0
6405.86,8,12,6507.8,1
5634.32,8,7,7566.0,0
1317.09,2,7,3047.4,0
3277.99,9,14,2401.5,1
8798.98,8,21,6247.2,1
9627.4,4,18,2638.2,1
5548.84,7,19,7624.2,1
6104.29,6,15,5584.0,1
2179.63,2,23,6958.2,0
8940.12,3,11,8387.0,1
5744.11,1,3,3706.4,0
